city	state	permalink	created_at	lat	long
360	ID	73.5611125	3/13/20	44.3484222	-114.5588538
1862	VT	36.2586125	3/13/20	44.0685773	-72.6691839
1477	OR	57.967625	3/13/20	43.9717125	-120.6229578
1160	NH	66.836075	3/13/20	43.6726907	-71.5843145
2136	WY	69.000725	3/13/20	42.9896591	-107.5443922
797	MA	81.1425125	3/13/20	42.1565196	-71.4895915
502	IA	96.4039625	3/13/20	42.0700243	-93.4933473
1590	RI	75.3888875	3/13/20	41.5974187	-71.5272723
2454	CT	97.6379375	3/13/20	41.5798637	-72.7466572
3239	NE	108.182225	3/13/20	41.5433053	-99.8118646
3599	PA	106.922325	3/13/20	40.9046013	-77.8275298
3460	OH	112.993	3/13/20	40.4149297	-82.7119975
3265	NJ	187.550975	3/13/20	40.1072744	-74.6652012
2651	IL	102.7222125	3/13/20	40.1028754	-89.1526108
2703	IN	106.459075	3/13/20	39.9013136	-86.2919129
3772	UT	105.4032375	3/13/20	39.3349925	-111.6563326
2499	DE	137.0815625	3/13/20	38.9985661	-75.441644
2399	CO	125.0026125	3/13/20	38.9938482	-105.5083165
2912	MD	142.3589375	3/13/20	38.9466584	-76.6744939
2528	DC	134.3445375	3/13/20	38.9042474	-77.0165167
3905	WV	116.89705	3/13/20	38.6472854	-80.6183274
2788	KS	108.50385	3/13/20	38.4985464	-98.3834298
3145	MO	137.66835	3/13/20	38.35075	-92.4567826
2835	KY	135.1375125	3/13/20	37.5336844	-85.2929801
3815	VA	131.450075	3/13/20	37.5222512	-78.6681938
3727	TN	174.7386125	3/13/20	35.860803	-86.3499896
3495	OK	177.56895	3/13/20	35.5900512	-97.4868149
3361	NC	157.711575	3/13/20	35.53971	-79.1308636
2363	AR	142.776625	3/13/20	34.8955256	-92.4446262
1241	NM	96.5134875	3/13/20	34.4346843	-106.1316181
76	AZ	95.9762625	3/13/20	34.2039355	-111.6063565
3665	SC	168.0634625	3/13/20	33.8741776	-80.8542639
2216	AL	168.933325	3/13/20	32.7396323	-86.8434593
3094	MS	172.1413	3/13/20	32.6864714	-89.6561377
2869	LA	163.8313625	3/13/20	30.8634368	-91.7987173
3416	ND	123.2251625	3/14/20	47.442174	-100.4608258
3855	WA	110.9251	3/14/20	47.4073238	-120.5757999
3197	MT	153.7504	3/14/20	47.0511771	-109.6348174
3059	MN	134.2634625	3/14/20	46.3159573	-94.1996043
716	ME	59.139075	3/14/20	45.4092843	-68.666616
841	MI	93.8187	3/14/20	44.8441768	-85.6604907
3929	WI	110.2071	3/14/20	44.6309071	-89.7093916
1695	SD	88.286125	3/14/20	44.4467957	-100.2381762
2607	ID	116.20675	3/14/20	44.3484222	-114.5588538
1863	VT	36.15965	3/14/20	44.0685773	-72.6691839
1478	OR	86.784775	3/14/20	43.9717125	-120.6229578
1161	NH	83.5029875	3/14/20	43.6726907	-71.5843145
2137	WY	92.3740875	3/14/20	42.9896591	-107.5443922
3322	NY	145.7631125	3/14/20	42.9133974	-75.5962723
798	MA	79.7398625	3/14/20	42.1565196	-71.4895915
2739	IA	135.2608375	3/14/20	42.0700243	-93.4933473
1591	RI	69.6645625	3/14/20	41.5974187	-71.5272723
183	CT	93.3255	3/14/20	41.5798637	-72.7466572
3240	NE	115.2781	3/14/20	41.5433053	-99.8118646
3600	PA	101.13195	3/14/20	40.9046013	-77.8275298
3461	OH	117.4404375	3/14/20	40.4149297	-82.7119975
3266	NJ	177.2265875	3/14/20	40.1072744	-74.6652012
2652	IL	119.34435	3/14/20	40.1028754	-89.1526108
2704	IN	113.5944625	3/14/20	39.9013136	-86.2919129
3773	UT	157.5906625	3/14/20	39.3349925	-111.6563326
2500	DE	140.0053875	3/14/20	38.9985661	-75.441644
2400	CO	172.737625	3/14/20	38.9938482	-105.5083165
2913	MD	139.8996	3/14/20	38.9466584	-76.6744939
2529	DC	95.05725	3/14/20	38.9042474	-77.0165167
3906	WV	112.395525	3/14/20	38.6472854	-80.6183274
2789	KS	128.537825	3/14/20	38.4985464	-98.3834298
3146	MO	187.881175	3/14/20	38.35075	-92.4567826
2836	KY	137.8371	3/14/20	37.5336844	-85.2929801
3816	VA	133.4110375	3/14/20	37.5222512	-78.6681938
3728	TN	215.480475	3/14/20	35.860803	-86.3499896
3362	NC	176.313675	3/14/20	35.53971	-79.1308636
2364	AR	176.686125	3/14/20	34.8955256	-92.4446262
3321	NM	122.6336	3/14/20	34.4346843	-106.1316181
2317	AZ	171.0839625	3/14/20	34.2039355	-111.6063565
3666	SC	202.3593625	3/14/20	33.8741776	-80.8542639
3095	MS	205.8989125	3/14/20	32.6864714	-89.6561377
2870	LA	165.9436375	3/14/20	30.8634368	-91.7987173
1360	ND	76.7198875	3/15/20	47.442174	-100.4608258
1948	WA	92.7536375	3/15/20	47.4073238	-120.5757999
999	MT	92.5199375	3/15/20	47.0511771	-109.6348174
3060	MN	104.0222	3/15/20	46.3159573	-94.1996043
717	ME	43.9054875	3/15/20	45.4092843	-68.666616
842	MI	81.151175	3/15/20	44.8441768	-85.6604907
2063	WI	80.5782875	3/15/20	44.6309071	-89.7093916
1696	SD	77.922125	3/15/20	44.4467957	-100.2381762
361	ID	76.6225375	3/15/20	44.3484222	-114.5588538
1864	VT	32.6367625	3/15/20	44.0685773	-72.6691839
1479	OR	69.3571	3/15/20	43.9717125	-120.6229578
1162	NH	70.5649875	3/15/20	43.6726907	-71.5843145
2138	WY	78.90205	3/15/20	42.9896591	-107.5443922
3323	NY	116.33875	3/15/20	42.9133974	-75.5962723
799	MA	62.003375	3/15/20	42.1565196	-71.4895915
2740	IA	110.3126625	3/15/20	42.0700243	-93.4933473
1592	RI	56.34385	3/15/20	41.5974187	-71.5272723
184	CT	71.950775	3/15/20	41.5798637	-72.7466572
3241	NE	105.9180875	3/15/20	41.5433053	-99.8118646
1521	PA	79.864475	3/15/20	40.9046013	-77.8275298
3462	OH	112.2705625	3/15/20	40.4149297	-82.7119975
3267	NJ	133.205675	3/15/20	40.1072744	-74.6652012
2653	IL	101.2127875	3/15/20	40.1028754	-89.1526108
2705	IN	97.3695875	3/15/20	39.9013136	-86.2919129
1770	UT	86.6040625	3/15/20	39.3349925	-111.6563326
2501	DE	109.6430625	3/15/20	38.9985661	-75.441644
2401	CO	151.417725	3/15/20	38.9938482	-105.5083165
2914	MD	101.8089	3/15/20	38.9466584	-76.6744939
260	DC	58.2214	3/15/20	38.9042474	-77.0165167
1991	WV	76.12615	3/15/20	38.6472854	-80.6183274
546	KS	93.923125	3/15/20	38.4985464	-98.3834298
3147	MO	131.456475	3/15/20	38.35075	-92.4567826
2837	KY	110.9403375	3/15/20	37.5336844	-85.2929801
1905	VA	94.019825	3/15/20	37.5222512	-78.6681938
3729	TN	145.1394125	3/15/20	35.860803	-86.3499896
3496	OK	157.4402625	3/15/20	35.5900512	-97.4868149
3363	NC	132.51715	3/15/20	35.53971	-79.1308636
2365	AR	120.6202625	3/15/20	34.8955256	-92.4446262
1242	NM	95.1241125	3/15/20	34.4346843	-106.1316181
2318	AZ	145.0242125	3/15/20	34.2039355	-111.6063565
3667	SC	153.2985375	3/15/20	33.8741776	-80.8542639
2217	AL	136.24205	3/15/20	32.7396323	-86.8434593
3096	MS	142.4614375	3/15/20	32.6864714	-89.6561377
2532	GA	141.9989625	3/15/20	32.6295789	-83.4235109
2871	LA	123.74855	3/15/20	30.8634368	-91.7987173
1361	ND	70.2510125	3/16/20	47.442174	-100.4608258
1949	WA	66.7821125	3/16/20	47.4073238	-120.5757999
3198	MT	112.02265	3/16/20	47.0511771	-109.6348174
888	MN	77.594425	3/16/20	46.3159573	-94.1996043
718	ME	40.0281625	3/16/20	45.4092843	-68.666616
3017	MI	97.9689	3/16/20	44.8441768	-85.6604907
2064	WI	65.2780125	3/16/20	44.6309071	-89.7093916
1697	SD	60.7883875	3/16/20	44.4467957	-100.2381762
362	ID	72.2640125	3/16/20	44.3484222	-114.5588538
1865	VT	31.455575	3/16/20	44.0685773	-72.6691839
1480	OR	52.458475	3/16/20	43.9717125	-120.6229578
1163	NH	64.1939875	3/16/20	43.6726907	-71.5843145
2139	WY	60.2827625	3/16/20	42.9896591	-107.5443922
3324	NY	123.6150375	3/16/20	42.9133974	-75.5962723
800	MA	65.3068	3/16/20	42.1565196	-71.4895915
503	IA	96.7078375	3/16/20	42.0700243	-93.4933473
1593	RI	59.0683875	3/16/20	41.5974187	-71.5272723
185	CT	80.1447375	3/16/20	41.5798637	-72.7466572
1049	NE	82.334375	3/16/20	41.5433053	-99.8118646
1522	PA	93.315775	3/16/20	40.9046013	-77.8275298
3463	OH	115.0058125	3/16/20	40.4149297	-82.7119975
3268	NJ	144.04595	3/16/20	40.1072744	-74.6652012
404	IL	88.2930625	3/16/20	40.1028754	-89.1526108
2706	IN	105.0293625	3/16/20	39.9013136	-86.2919129
1771	UT	87.50915	3/16/20	39.3349925	-111.6563326
3243	NV	184.122575	3/16/20	39.3310928	-116.6151469
2502	DE	130.2857375	3/16/20	38.9985661	-75.441644
2402	CO	105.946775	3/16/20	38.9938482	-105.5083165
2915	MD	133.8168875	3/16/20	38.9466584	-76.6744939
261	DC	88.4349625	3/16/20	38.9042474	-77.0165167
1992	WV	85.392875	3/16/20	38.6472854	-80.6183274
547	KS	87.44505	3/16/20	38.4985464	-98.3834298
3148	MO	123.9076375	3/16/20	38.35075	-92.4567826
2838	KY	125.3130125	3/16/20	37.5336844	-85.2929801
3817	VA	108.15365	3/16/20	37.5222512	-78.6681938
3730	TN	145.24595	3/16/20	35.860803	-86.3499896
3497	OK	174.6713	3/16/20	35.5900512	-97.4868149
3364	NC	130.865275	3/16/20	35.53971	-79.1308636
2366	AR	119.227925	3/16/20	34.8955256	-92.4446262
1243	NM	83.088675	3/16/20	34.4346843	-106.1316181
2319	AZ	100.7269125	3/16/20	34.2039355	-111.6063565
3668	SC	150.7009625	3/16/20	33.8741776	-80.8542639
2218	AL	139.3504375	3/16/20	32.7396323	-86.8434593
3097	MS	148.018775	3/16/20	32.6864714	-89.6561377
2533	GA	141.272375	3/16/20	32.6295789	-83.4235109
2872	LA	135.273225	3/16/20	30.8634368	-91.7987173
1362	ND	61.94695	3/17/20	47.442174	-100.4608258
1950	WA	50.901025	3/17/20	47.4073238	-120.5757999
1000	MT	97.851325	3/17/20	47.0511771	-109.6348174
889	MN	65.0918375	3/17/20	46.3159573	-94.1996043
719	ME	33.6969125	3/17/20	45.4092843	-68.666616
843	MI	68.9988625	3/17/20	44.8441768	-85.6604907
2065	WI	56.5428125	3/17/20	44.6309071	-89.7093916
1698	SD	56.8863375	3/17/20	44.4467957	-100.2381762
363	ID	58.2828	3/17/20	44.3484222	-114.5588538
1866	VT	21.8757125	3/17/20	44.0685773	-72.6691839
1481	OR	44.4231125	3/17/20	43.9717125	-120.6229578
1164	NH	50.6519875	3/17/20	43.6726907	-71.5843145
2140	WY	49.4762625	3/17/20	42.9896591	-107.5443922
3325	NY	93.1867625	3/17/20	42.9133974	-75.5962723
801	MA	46.8461875	3/17/20	42.1565196	-71.4895915
504	IA	72.7207875	3/17/20	42.0700243	-93.4933473
1594	RI	38.8403	3/17/20	41.5974187	-71.5272723
186	CT	55.983025	3/17/20	41.5798637	-72.7466572
1050	NE	67.718175	3/17/20	41.5433053	-99.8118646
1523	PA	60.6601375	3/17/20	40.9046013	-77.8275298
1402	OH	83.6737875	3/17/20	40.4149297	-82.7119975
3269	NJ	101.5910875	3/17/20	40.1072744	-74.6652012
405	IL	65.8270125	3/17/20	40.1028754	-89.1526108
445	IN	77.665325	3/17/20	39.9013136	-86.2919129
1772	UT	69.078425	3/17/20	39.3349925	-111.6563326
3244	NV	123.453775	3/17/20	39.3310928	-116.6151469
2503	DE	100.6977875	3/17/20	38.9985661	-75.441644
143	CO	78.7411875	3/17/20	38.9938482	-105.5083165
2916	MD	99.362875	3/17/20	38.9466584	-76.6744939
262	DC	68.715775	3/17/20	38.9042474	-77.0165167
1993	WV	76.1071625	3/17/20	38.6472854	-80.6183274
548	KS	77.5320375	3/17/20	38.4985464	-98.3834298
3149	MO	99.7004125	3/17/20	38.35075	-92.4567826
586	KY	97.457025	3/17/20	37.5336844	-85.2929801
1906	VA	93.4683625	3/17/20	37.5222512	-78.6681938
3731	TN	121.0395625	3/17/20	35.860803	-86.3499896
3498	OK	142.0969	3/17/20	35.5900512	-97.4868149
3365	NC	110.013275	3/17/20	35.53971	-79.1308636
2367	AR	104.6387875	3/17/20	34.8955256	-92.4446262
1244	NM	72.1289	3/17/20	34.4346843	-106.1316181
77	AZ	83.0403	3/17/20	34.2039355	-111.6063565
3669	SC	121.4191125	3/17/20	33.8741776	-80.8542639
2219	AL	110.74065	3/17/20	32.7396323	-86.8434593
3098	MS	119.3301	3/17/20	32.6864714	-89.6561377
2534	GA	115.2196125	3/17/20	32.6295789	-83.4235109
624	LA	95.2622375	3/17/20	30.8634368	-91.7987173
1363	ND	58.783125	3/18/20	47.442174	-100.4608258
1951	WA	45.89135	3/18/20	47.4073238	-120.5757999
1001	MT	84.7994625	3/18/20	47.0511771	-109.6348174
890	MN	48.3229	3/18/20	46.3159573	-94.1996043
720	ME	29.8445	3/18/20	45.4092843	-68.666616
844	MI	62.7292	3/18/20	44.8441768	-85.6604907
2066	WI	47.189275	3/18/20	44.6309071	-89.7093916
1699	SD	57.814875	3/18/20	44.4467957	-100.2381762
364	ID	56.39675	3/18/20	44.3484222	-114.5588538
1867	VT	20.8950125	3/18/20	44.0685773	-72.6691839
1482	OR	40.18545	3/18/20	43.9717125	-120.6229578
1165	NH	47.989	3/18/20	43.6726907	-71.5843145
2141	WY	49.9446625	3/18/20	42.9896591	-107.5443922
1282	NY	81.95745	3/18/20	42.9133974	-75.5962723
802	MA	45.5863125	3/18/20	42.1565196	-71.4895915
505	IA	57.6693875	3/18/20	42.0700243	-93.4933473
1595	RI	38.9241875	3/18/20	41.5974187	-71.5272723
187	CT	53.204725	3/18/20	41.5798637	-72.7466572
1051	NE	61.8113875	3/18/20	41.5433053	-99.8118646
1524	PA	52.1665875	3/18/20	40.9046013	-77.8275298
1403	OH	73.7270125	3/18/20	40.4149297	-82.7119975
1202	NJ	90.1667625	3/18/20	40.1072744	-74.6652012
406	IL	55.5430625	3/18/20	40.1028754	-89.1526108
446	IN	68.9250375	3/18/20	39.9013136	-86.2919129
1773	UT	58.4806	3/18/20	39.3349925	-111.6563326
1088	NV	95.289225	3/18/20	39.3310928	-116.6151469
224	DE	91.7853375	3/18/20	38.9985661	-75.441644
144	CO	67.6906875	3/18/20	38.9938482	-105.5083165
2917	MD	93.375525	3/18/20	38.9466584	-76.6744939
263	DC	63.1471125	3/18/20	38.9042474	-77.0165167
1994	WV	65.4651625	3/18/20	38.6472854	-80.6183274
549	KS	71.96525	3/18/20	38.4985464	-98.3834298
960	MO	90.0156875	3/18/20	38.35075	-92.4567826
587	KY	92.5196	3/18/20	37.5336844	-85.2929801
1907	VA	83.38515	3/18/20	37.5222512	-78.6681938
3732	TN	108.672125	3/18/20	35.860803	-86.3499896
3499	OK	121.18805	3/18/20	35.5900512	-97.4868149
1319	NC	93.0673625	3/18/20	35.53971	-79.1308636
112	AR	96.1385	3/18/20	34.8955256	-92.4446262
1245	NM	69.53375	3/18/20	34.4346843	-106.1316181
78	AZ	73.74995	3/18/20	34.2039355	-111.6063565
3670	SC	106.580375	3/18/20	33.8741776	-80.8542639
2220	AL	100.136925	3/18/20	32.7396323	-86.8434593
3099	MS	107.5930875	3/18/20	32.6864714	-89.6561377
2535	GA	103.8772	3/18/20	32.6295789	-83.4235109
625	LA	84.42545	3/18/20	30.8634368	-91.7987173
1364	ND	47.7159625	3/19/20	47.442174	-100.4608258
1952	WA	40.75845	3/19/20	47.4073238	-120.5757999
1002	MT	72.924675	3/19/20	47.0511771	-109.6348174
891	MN	42.2479125	3/19/20	46.3159573	-94.1996043
721	ME	26.116825	3/19/20	45.4092843	-68.666616
845	MI	66.3675875	3/19/20	44.8441768	-85.6604907
2067	WI	41.7272625	3/19/20	44.6309071	-89.7093916
1700	SD	44.7739875	3/19/20	44.4467957	-100.2381762
365	ID	50.434975	3/19/20	44.3484222	-114.5588538
1868	VT	18.0616125	3/19/20	44.0685773	-72.6691839
1483	OR	36.874125	3/19/20	43.9717125	-120.6229578
1166	NH	39.7413375	3/19/20	43.6726907	-71.5843145
2142	WY	32.8592	3/19/20	42.9896591	-107.5443922
1283	NY	64.805025	3/19/20	42.9133974	-75.5962723
803	MA	37.132525	3/19/20	42.1565196	-71.4895915
506	IA	52.4979625	3/19/20	42.0700243	-93.4933473
1596	RI	31.824125	3/19/20	41.5974187	-71.5272723
188	CT	45.3548	3/19/20	41.5798637	-72.7466572
1052	NE	53.2313	3/19/20	41.5433053	-99.8118646
1525	PA	51.9421	3/19/20	40.9046013	-77.8275298
1404	OH	72.7198375	3/19/20	40.4149297	-82.7119975
1203	NJ	73.546475	3/19/20	40.1072744	-74.6652012
407	IL	57.9651875	3/19/20	40.1028754	-89.1526108
447	IN	74.1209625	3/19/20	39.9013136	-86.2919129
1774	UT	56.96545	3/19/20	39.3349925	-111.6563326
1089	NV	62.1738	3/19/20	39.3310928	-116.6151469
225	DE	81.26425	3/19/20	38.9985661	-75.441644
145	CO	40.1939625	3/19/20	38.9938482	-105.5083165
757	MD	90.4518125	3/19/20	38.9466584	-76.6744939
264	DC	62.82635	3/19/20	38.9042474	-77.0165167
1995	WV	60.9109125	3/19/20	38.6472854	-80.6183274
550	KS	66.9188875	3/19/20	38.4985464	-98.3834298
961	MO	78.543275	3/19/20	38.35075	-92.4567826
588	KY	86.209125	3/19/20	37.5336844	-85.2929801
1908	VA	77.541075	3/19/20	37.5222512	-78.6681938
3733	TN	101.478725	3/19/20	35.860803	-86.3499896
3500	OK	102.107175	3/19/20	35.5900512	-97.4868149
1320	NC	85.9430875	3/19/20	35.53971	-79.1308636
113	AR	91.65785	3/19/20	34.8955256	-92.4446262
1246	NM	58.9168875	3/19/20	34.4346843	-106.1316181
79	AZ	65.7584875	3/19/20	34.2039355	-111.6063565
1632	SC	95.5767875	3/19/20	33.8741776	-80.8542639
0	AL	95.7706875	3/19/20	32.7396323	-86.8434593
3100	MS	104.231725	3/19/20	32.6864714	-89.6561377
2536	GA	100.6718	3/19/20	32.6295789	-83.4235109
626	LA	80.4100375	3/19/20	30.8634368	-91.7987173
1365	ND	63.4336625	3/20/20	47.442174	-100.4608258
1953	WA	75.1318375	3/20/20	47.4073238	-120.5757999
3199	MT	107.919325	3/20/20	47.0511771	-109.6348174
892	MN	68.58925	3/20/20	46.3159573	-94.1996043
722	ME	28.5447125	3/20/20	45.4092843	-68.666616
846	MI	76.1055875	3/20/20	44.8441768	-85.6604907
2068	WI	65.2932625	3/20/20	44.6309071	-89.7093916
1701	SD	64.7819625	3/20/20	44.4467957	-100.2381762
366	ID	77.3884125	3/20/20	44.3484222	-114.5588538
1869	VT	20.623625	3/20/20	44.0685773	-72.6691839
1484	OR	66.069475	3/20/20	43.9717125	-120.6229578
1167	NH	52.0903	3/20/20	43.6726907	-71.5843145
2143	WY	52.4870125	3/20/20	42.9896591	-107.5443922
1284	NY	72.0413625	3/20/20	42.9133974	-75.5962723
804	MA	54.1829125	3/20/20	42.1565196	-71.4895915
507	IA	71.5547375	3/20/20	42.0700243	-93.4933473
1597	RI	44.0819125	3/20/20	41.5974187	-71.5272723
189	CT	58.53695	3/20/20	41.5798637	-72.7466572
1053	NE	73.0984375	3/20/20	41.5433053	-99.8118646
1526	PA	61.8896625	3/20/20	40.9046013	-77.8275298
1405	OH	80.633375	3/20/20	40.4149297	-82.7119975
1204	NJ	87.4328625	3/20/20	40.1072744	-74.6652012
408	IL	86.91415	3/20/20	40.1028754	-89.1526108
448	IN	88.4502375	3/20/20	39.9013136	-86.2919129
1775	UT	85.5142	3/20/20	39.3349925	-111.6563326
3245	NV	102.5375	3/20/20	39.3310928	-116.6151469
2504	DE	105.4387	3/20/20	38.9985661	-75.441644
146	CO	78.7421	3/20/20	38.9938482	-105.5083165
2918	MD	106.9651875	3/20/20	38.9466584	-76.6744939
265	DC	69.055475	3/20/20	38.9042474	-77.0165167
1996	WV	64.2449375	3/20/20	38.6472854	-80.6183274
551	KS	90.777425	3/20/20	38.4985464	-98.3834298
3150	MO	107.1165	3/20/20	38.35075	-92.4567826
589	KY	96.3281375	3/20/20	37.5336844	-85.2929801
1909	VA	91.862025	3/20/20	37.5222512	-78.6681938
3734	TN	111.986125	3/20/20	35.860803	-86.3499896
3501	OK	131.411375	3/20/20	35.5900512	-97.4868149
3366	NC	102.2734875	3/20/20	35.53971	-79.1308636
2368	AR	111.6196125	3/20/20	34.8955256	-92.4446262
1247	NM	82.71115	3/20/20	34.4346843	-106.1316181
2320	AZ	113.5999375	3/20/20	34.2039355	-111.6063565
3671	SC	108.8513875	3/20/20	33.8741776	-80.8542639
2221	AL	106.5322375	3/20/20	32.7396323	-86.8434593
3101	MS	115.3633625	3/20/20	32.6864714	-89.6561377
2537	GA	112.892775	3/20/20	32.6295789	-83.4235109
627	LA	87.355525	3/20/20	30.8634368	-91.7987173
1366	ND	41.730675	3/21/20	47.442174	-100.4608258
1954	WA	46.7231625	3/21/20	47.4073238	-120.5757999
1003	MT	80.799075	3/21/20	47.0511771	-109.6348174
893	MN	45.082	3/21/20	46.3159573	-94.1996043
723	ME	21.189325	3/21/20	45.4092843	-68.666616
847	MI	49.3498375	3/21/20	44.8441768	-85.6604907
2069	WI	43.044775	3/21/20	44.6309071	-89.7093916
1702	SD	55.4455875	3/21/20	44.4467957	-100.2381762
367	ID	55.4443625	3/21/20	44.3484222	-114.5588538
1870	VT	15.0206875	3/21/20	44.0685773	-72.6691839
1485	OR	44.3564625	3/21/20	43.9717125	-120.6229578
1168	NH	43.1618875	3/21/20	43.6726907	-71.5843145
2144	WY	43.974425	3/21/20	42.9896591	-107.5443922
1285	NY	46.4367375	3/21/20	42.9133974	-75.5962723
805	MA	36.5969375	3/21/20	42.1565196	-71.4895915
508	IA	56.9719875	3/21/20	42.0700243	-93.4933473
1598	RI	35.16865	3/21/20	41.5974187	-71.5272723
190	CT	43.1428875	3/21/20	41.5798637	-72.7466572
1054	NE	64.8867625	3/21/20	41.5433053	-99.8118646
1527	PA	39.50605	3/21/20	40.9046013	-77.8275298
1406	OH	58.615775	3/21/20	40.4149297	-82.7119975
1205	NJ	62.918775	3/21/20	40.1072744	-74.6652012
409	IL	47.6939875	3/21/20	40.1028754	-89.1526108
449	IN	62.3111625	3/21/20	39.9013136	-86.2919129
1776	UT	71.3008875	3/21/20	39.3349925	-111.6563326
1090	NV	62.549975	3/21/20	39.3310928	-116.6151469
226	DE	67.66645	3/21/20	38.9985661	-75.441644
147	CO	63.7713	3/21/20	38.9938482	-105.5083165
758	MD	76.704075	3/21/20	38.9466584	-76.6744939
266	DC	39.93625	3/21/20	38.9042474	-77.0165167
1997	WV	48.1769625	3/21/20	38.6472854	-80.6183274
552	KS	60.891875	3/21/20	38.4985464	-98.3834298
962	MO	73.897425	3/21/20	38.35075	-92.4567826
590	KY	67.795725	3/21/20	37.5336844	-85.2929801
1910	VA	62.8249125	3/21/20	37.5222512	-78.6681938
1736	TN	77.0733125	3/21/20	35.860803	-86.3499896
1441	OK	84.3901375	3/21/20	35.5900512	-97.4868149
1321	NC	76.22565	3/21/20	35.53971	-79.1308636
114	AR	69.9345	3/21/20	34.8955256	-92.4446262
1248	NM	57.3236625	3/21/20	34.4346843	-106.1316181
80	AZ	81.16145	3/21/20	34.2039355	-111.6063565
1633	SC	78.076925	3/21/20	33.8741776	-80.8542639
1	AL	65.4262	3/21/20	32.7396323	-86.8434593
927	MS	65.06965	3/21/20	32.6864714	-89.6561377
300	GA	80.5617	3/21/20	32.6295789	-83.4235109
628	LA	52.1048875	3/21/20	30.8634368	-91.7987173
1367	ND	28.3655875	3/22/20	47.442174	-100.4608258
1955	WA	30.362175	3/22/20	47.4073238	-120.5757999
1004	MT	44.9254	3/22/20	47.0511771	-109.6348174
894	MN	33.421825	3/22/20	46.3159573	-94.1996043
724	ME	18.784425	3/22/20	45.4092843	-68.666616
848	MI	37.4224375	3/22/20	44.8441768	-85.6604907
2070	WI	30.1287875	3/22/20	44.6309071	-89.7093916
1703	SD	43.6031375	3/22/20	44.4467957	-100.2381762
368	ID	31.113775	3/22/20	44.3484222	-114.5588538
1871	VT	11.903475	3/22/20	44.0685773	-72.6691839
1486	OR	28.1059	3/22/20	43.9717125	-120.6229578
1169	NH	34.93275	3/22/20	43.6726907	-71.5843145
2145	WY	31.484325	3/22/20	42.9896591	-107.5443922
1286	NY	32.7412	3/22/20	42.9133974	-75.5962723
806	MA	28.4555	3/22/20	42.1565196	-71.4895915
509	IA	41.5979625	3/22/20	42.0700243	-93.4933473
1599	RI	29.3235875	3/22/20	41.5974187	-71.5272723
191	CT	33.7499125	3/22/20	41.5798637	-72.7466572
1055	NE	47.57895	3/22/20	41.5433053	-99.8118646
1528	PA	31.8069625	3/22/20	40.9046013	-77.8275298
1407	OH	61.779825	3/22/20	40.4149297	-82.7119975
1206	NJ	33.6544125	3/22/20	40.1072744	-74.6652012
410	IL	20.8194375	3/22/20	40.1028754	-89.1526108
450	IN	42.267225	3/22/20	39.9013136	-86.2919129
1777	UT	31.428875	3/22/20	39.3349925	-111.6563326
1091	NV	40.1969125	3/22/20	39.3310928	-116.6151469
227	DE	55.225375	3/22/20	38.9985661	-75.441644
148	CO	46.372475	3/22/20	38.9938482	-105.5083165
759	MD	57.972825	3/22/20	38.9466584	-76.6744939
267	DC	27.4355375	3/22/20	38.9042474	-77.0165167
1998	WV	29.345375	3/22/20	38.6472854	-80.6183274
553	KS	51.61385	3/22/20	38.4985464	-98.3834298
963	MO	56.1232375	3/22/20	38.35075	-92.4567826
591	KY	54.2567125	3/22/20	37.5336844	-85.2929801
1911	VA	50.181375	3/22/20	37.5222512	-78.6681938
1737	TN	60.794975	3/22/20	35.860803	-86.3499896
1442	OK	59.9824125	3/22/20	35.5900512	-97.4868149
1322	NC	58.8931125	3/22/20	35.53971	-79.1308636
115	AR	48.4125875	3/22/20	34.8955256	-92.4446262
1249	NM	37.3550875	3/22/20	34.4346843	-106.1316181
81	AZ	50.2318875	3/22/20	34.2039355	-111.6063565
1634	SC	57.515525	3/22/20	33.8741776	-80.8542639
2	AL	50.92795	3/22/20	32.7396323	-86.8434593
928	MS	47.482725	3/22/20	32.6864714	-89.6561377
301	GA	62.7402375	3/22/20	32.6295789	-83.4235109
629	LA	50.3508125	3/22/20	30.8634368	-91.7987173
1368	ND	37.8204875	3/23/20	47.442174	-100.4608258
1956	WA	33.27125	3/23/20	47.4073238	-120.5757999
1005	MT	74.5627125	3/23/20	47.0511771	-109.6348174
895	MN	36.0530875	3/23/20	46.3159573	-94.1996043
725	ME	18.131075	3/23/20	45.4092843	-68.666616
849	MI	66.092275	3/23/20	44.8441768	-85.6604907
2071	WI	39.5343375	3/23/20	44.6309071	-89.7093916
1704	SD	40.4037375	3/23/20	44.4467957	-100.2381762
369	ID	38.8611625	3/23/20	44.3484222	-114.5588538
1872	VT	11.752925	3/23/20	44.0685773	-72.6691839
1487	OR	27.8009875	3/23/20	43.9717125	-120.6229578
1170	NH	29.7153125	3/23/20	43.6726907	-71.5843145
2146	WY	34.2602625	3/23/20	42.9896591	-107.5443922
1287	NY	27.0276375	3/23/20	42.9133974	-75.5962723
807	MA	31.9393875	3/23/20	42.1565196	-71.4895915
510	IA	39.9225625	3/23/20	42.0700243	-93.4933473
1600	RI	22.9177125	3/23/20	41.5974187	-71.5272723
192	CT	25.0031	3/23/20	41.5798637	-72.7466572
1056	NE	42.9091	3/23/20	41.5433053	-99.8118646
1529	PA	30.4397875	3/23/20	40.9046013	-77.8275298
